"a";"b"
3,09377218969166;0,880614583788909
-3,25656027533114;-0,852665913484132
-1,61478495597839;0,536296507627315
0,414898432791233;0,0935612820245689
2,25515226833522;-0,135300414980214
0,645337486639619;0,0607936772573165
2,80674020387232;0,618694809190221
-3,76985625550151;-0,279723571286272
0,437647093087435;0,0886102136152009
0,257505960762501;0,0803339331854683
-2,56912579573691;-0,330682908006612
-1,00057510845363;0,149681769674819
2,52619697526097;0,244747256505342
-1,91159941442311;0,487399215470316
-2,70286062546074;-0,47935652261259
3,00997372157872;0,808355483420065
-2,76284292526543;-0,604434041880958
-1,97552242688835;0,410544482370277
3,26608207449317;0,81985133336803
3,69517927616835;0,435582998490166
-2,85808902420104;-0,672880541429947
0,805580329149961;-0,0140799017235798
-0,0572562217712402;-0,029104654517249
-3,83670550398529;-0,187224794375434
-0,0980353560298681;-0,0438575693444282
3,07582429982722;0,83062616641008
1,07533972337842;-0,200279584907625
-0,752536861225963;-0,0184700642027534
1,11486244574189;-0,196760934651841
3,83670859597623;0,185499532386339
-0,781313892453909;0,00660977671852068
3,83628697507083;0,176253448783924
3,6600452400744;0,503685030389632
-1,67655840143561;0,564451603829444
-3,11522573232651;-0,921746149256985
1,12221941538155;-0,206606026007403
-2,30474491417408;0,0797680397228315
-0,286020740866661;-0,0797187326151806
-3,52789113111794;-0,718756608183727
3,26570076681674;0,89775249814844
2,84394267015159;0,659468681685326
1,39740292355418;-0,430139541864705
3,16456948779523;0,811877565102941
0,100460756570101;0,0348608394358329
2,46819337457418;0,163067561351292
-2,55133377946913;-0,299044094827996
2,80791803263128;0,588329541151323
-2,1224323939532;0,280604998151076
-0,495566159486771;-0,0881215732689701
-2,82057905010879;-0,62251026963265
-1,44306648522615;0,4426017635671
-2,06997766345739;0,363743988753951
-0,121797332540154;-0,0388699080537211
3,23231386765838;0,775798195920614
0,314768897369504;0,0807790108239489
-1,25778355821967;0,362336142084159
-3,38413249514997;-0,770385458549496
-3,55626914650202;-0,635804946443703
1,7301013879478;-0,533189757646226
0,515175830572844;0,0917359499520519
-2,84173852391541;-0,719616466278826
2,33777632936835;-0,0347182243541779
-0,64759611338377;-0,0508009173558124
-3,57348400726914;-0,573708830405098
-3,56430716253817;-0,583644618342407
0,304761741310358;0,0903508515378256
2,77733988501132;0,536463025004706
0,659605821594596;0,0575381467505655
1,05081372149289;-0,150464274020421
3,21678930521011;0,872443181958422
1,79742268100381;-0,525673590683265
2,85159884393215;0,645670250271738
2,52713794820011;0,240583685565032
2,26715795695782;-0,128864052076292
1,27640563063323;-0,354643168842154
-0,861554427072406;0,0344463886709465
-2,67308777198195;-0,469101699488674
2,49266310408711;0,216677041103283
-2,43448558449745;-0,108051715148444
3,09992153942585;0,921137446633947
-1,19296875968575;0,273588118872987
2,39471672102809;0,062196030189269
-0,350937562063336;-0,0820867392602352
-2,04571652784944;0,365530249042449
3,42797108180821;0,754348372441719
-3,96448860317469;0,0729455967624979
3,09516389854252;0,854291901848476
-2,31585642322898;0,0537567352976285
-2,84640001691878;-0,6911739796417
-2,88692544959486;-0,69718392069945
2,59382340312004;0,387226589720932
-0,217297852039337;-0,0618715110605889
0,31091714091599;0,0974801314840643
-3,71474056504667;-0,360495301186833
-2,00854379124939;0,437100577511341
1,28142071701586;-0,364761773742211
-3,66010161302984;-0,504300851485687
-2,87510504759848;-0,65840545956427
1,46259398758411;-0,488472865528842
-0,20975380949676;-0,0669862819107179
2,03118016384542;-0,393004222837157
3,39518839493394;0,804470977911359
2,72312038391829;0,512260308330953
3,55218904465437;0,647052981660177
-2,44839113764465;-0,143660105061031
3,34041716903448;0,83642488750114
1,77902459725738;-0,476851896613027
1,53246014006436;-0,452350239357685
-2,8471224848181;-0,656769455447457
3,20959336310625;0,795632326501035
-1,26916145905852;0,317552163205479
-1,75843578763306;0,540802946141389
0,723528530448675;0,0220095015261677
-2,6635152772069;-0,425592948314263
-1,09862003102899;0,215187928953877
2,8944350797683;0,672593408345593
-3,49785166233778;-0,684051391715047
2,84999473765492;0,729577204809918
-3,20400853827596;-0,932492080391869
0,205720994621515;0,0692371551847541
-3,85140843503177;-0,153658883907982
2,54812242463231;0,306374790105579
2,73444138839841;0,506399092463799
-0,783868001773953;-0,00236017511854765
-2,85487519018352;-0,737827123545263
-1,73677094094455;0,538614372764377
1,94692552275956;-0,463220456577472
-2,74961659871042;-0,56182873266494
-0,3770039845258;-0,0884952864397905
0,426415756344795;0,105057717994474
-3,42243746109307;-0,772672488994911
3,91822306066751;0,0188225190825626
-2,63499956578016;-0,403988569127569
-3,14701312594116;-0,949864198258464
2,42997905053198;0,101330248907516
1,78193156048656;-0,495136178920994
-2,11306355334818;0,311887336216397
-0,161525659263134;-0,0517997902333829
3,62429521605372;0,531234928743988
-3,65202745236456;-0,522926350986415
-2,20887184515595;0,181539610211213
-0,723987802863121;-0,0297427041565986
-0,261920131742954;-0,0690725663358892
1,51700625754893;-0,444126894369326
3,07821661233902;0,864753017478335
1,64461010880768;-0,541220227739329
-3,1539398804307;-0,844848938071419
2,87695799581707;0,642576123664668
-3,56162501685321;-0,597208004131272
1,54655803740025;-0,499216471693808
-1,22878499701619;0,325981701414068
-0,354722380638123;-0,0860575760357353
-2,01797327212989;0,368504367692113
-1,75959385186434;0,507691548912488
0,736319489777088;0,0284524165641218
-1,43768729642034;0,433085929701807
-0,454682754352689;-0,0924204234350962
-0,817414943128824;0,0259521805722928
-1,87151401676238;0,536456427686549
-0,741453420370817;-0,0210333724106896
2,91488093696535;0,746222267310054
-3,15776024758816;-0,918017108553639
1,51427086815238;-0,4464251142231
0,744818156585097;0,0104362715995557
-2,29304185695946;0,0869358272851078
-1,83110875636339;0,481392413008193
0,835406480357051;-0,019164136370642
0,607666049152613;0,07163544962608
-0,431358957663178;-0,0781719811947608
-1,56188527494669;0,474139899095346
-2,78406445123255;-0,570236029546668
0,581488566473126;0,0701577662866039
3,06648247502744;0,821309812617793
0,74202630482614;0,0188922612649029
-1,12249594368041;0,206852252555778
-1,71969347260892;0,536716960311428
3,72569273225963;0,372591451465247
-0,0561475995928049;-0,012201218709857
2,10190583765507;-0,281423815618773
3,25924967229366;0,795401130087514
1,9353952165693;-0,445733366166853
-2,42693296633661;-0,0945755998240486
-0,606549901887774;-0,0692787616541417
1,00097119994462;-0,118695994415367
-3,37773806601763;-0,761693858784721
-1,74573743715882;0,564750889013704
-0,638361908495426;-0,0574890297113177
-0,71671811491251;-0,0353634347769588
2,11004938744009;-0,32603474564297
-1,12606063857675;0,235205402824073
-1,51077941060066;0,496868190681727
-3,83285269327462;-0,180548264168
-2,83938338235021;-0,624192071075428
1,45664916373789;-0,452094331955341
2,88422370888293;0,713651145253643
-3,08457614667714;-0,773965373612049
0,649165829643607;0,0623859223001687
3,77150479704142;0,2885542903202
3,88278043456376;0,0964740444462571
3,65035532787442;0,453907132092233
-2,64088987745345;-0,401702658374792
2,72708582133055;0,520037831952091
2,19176894053817;-0,225085984263809
-1,99349099956453;0,377153991052499
2,164053093642;-0,268370592820828
-3,10385477915406;-0,908318445284775
2,23096331581473;-0,181440300275577
0,826970977708697;-0,0145375806424376
-1,97067185305059;0,436575716216334
2,6303675994277;0,443754498892684
-0,688978292047977;-0,0503711588269466
-2,83388043008745;-0,695477065056604
1,6618166975677;-0,563958401101167
2,44691470451653;0,123893392648198
-2,35279874317348;-0,00503813382025363
0,290615763515234;0,0912717508654548
-0,760084411129355;-0,0114162728117527
0,547924859449267;0,0810153172234917
0,854437163099647;-0,0334027351901889
-1,34693046659231;0,394715719941618
-1,16822217777371;0,271432582022213
-3,08001668192446;-0,923692173793011
2,53399479575455;0,253371318233714
-0,504791049286723;-0,0755658628487537
-0,69868878275156;-0,031111165796868
0,57352552562952;0,0847095809854515
-1,26416145823896;0,34113724944743
-0,560126222670078;-0,0644532812978292
3,71485684812069;0,357859465087754
0,228333253413439;0,0724098679177001
-1,62091560475528;0,540173398328174
1,25944044627249;-0,324578569151997
3,96746883541346;-0,0940691922071684
0,722721723839641;0,0210139922453034
1,85319496504962;-0,51953785470516
-2,23156025446951;0,144022918293465
2,14097857475281;-0,255778360016486
-1,73816933482885;0,496075346733335
2,91306732036173;0,706527477962337
-2,0575083065778;0,366565543320927
0,692229120060802;0,0470987415344732
0,511393027380109;0,0937018846871252
1,64367992058396;-0,517838544537385
-0,371768593788147;-0,0824604347760123
1,93981151469052;-0,411653723658927
-0,897025093436241;0,0598302181925609
3,62980336137116;0,474382537788053
-3,2315243370831;-0,864113011872593
3,49470854178071;0,687496372138118
0,761221621185541;0,00615907701602893
-3,85144451633096;-0,154709158132144
3,69668170623481;0,403919785832821
0,513138549402356;0,0814619715585825
-3,11312624812126;-0,931494229135711
-1,40592937916517;0,415100909207804
0,88427465595305;-0,0598411812195651
-1,51553004980087;0,512037363348838
1,64076885208488;-0,543100069856149
-2,89648334309459;-0,717749096502832
1,33327947184443;-0,389337256217557
-1,27584139443934;0,336465050528118
-3,53036757186055;-0,633673607203437
-1,5965407602489;0,532950494280731
-1,68854368291795;0,500569210954611
3,49999201856554;0,713945537408776
1,67616547085345;-0,57414910902483
-2,87113208509982;-0,661208949008985
0,383161071687937;0,109700256280954
-3,62124837003648;-0,547654501173691
-2,42721607908607;-0,104499503200666
2,83952205628157;0,722617781138897
0,191342068836093;0,0481309838713965
-1,95036368444562;0,400848937958119
0,17887107655406;0,057063118228966
-3,0056224334985;-0,808899156988443
-1,77644062228501;0,521494630614364
-1,79207474552095;0,462639311133638
-0,480155138298869;-0,0931391229100407
-2,56877834349871;-0,33105288550203
-3,47074081003666;-0,655013809457995
-3,49997941590846;-0,726958065315916
2,75863824784756;0,54540719634495
-2,59184871613979;-0,357952036532793
-3,90871869027615;-0,0345095120570642
2,6915172804147;0,521929010488148
-3,72806101106107;-0,410791503111456
-0,876963671296835;0,0606814371841267
3,27713855728507;0,938020337785696
-1,43525398522615;0,470783820735535
1,85374090448022;-0,494221535424213
0,263751512393355;0,0837145210835007
-0,981094101443887;0,105524647010367
2,46147730946541;0,133564434996625
-3,99765805341303;0,139277836031327
3,86314334906638;0,130792358104931
-1,20774969831109;0,297750542628143
-3,61752085573971;-0,484465819333367
-0,68582527525723;-0,0499027669832245
0,707008555531502;0,0325275906365028
3,29328409582376;0,785340481477505
-3,34364848211408;-0,888719568962285
-2,48392470367253;-0,193878059175538
-0,896692709997296;0,062518522591418
-1,20444180257618;0,259965281772543
-1,77128128893673;0,494566053857642
1,7982272207737;-0,497465763644484
-2,66025976650417;-0,431907208834016
2,18006954155862;-0,214707346068816
-2,55644706264138;-0,258131259384126
1,58562743291259;-0,493695497293735
3,21023455820978;0,949981873242167
3,86487412825227;0,125099596580326
-1,49023484997451;0,475242954539063
3,92452065274119;0,00666102990299171
0,887008123099804;-0,0512188990356265
0,943248661234975;-0,103165101860616
3,05058449693024;0,880004209420845
-0,875371046364307;0,0548577993405579
0,935212951153517;-0,0815058123675914
2,35646882653236;0,00942442260609105
1,56449365802109;-0,531674459954765
2,46073292195797;0,154870677652889
1,4604355096817;-0,453767835025889
1,52364552207291;-0,463041576236936
2,17993514426053;-0,251212669011588
-0,961840428411961;0,108545348917597
2,69569464959204;0,514759477899138
-3,25538459792733;-0,889078687768744
0,961245182901621;-0,10856639817865
2,73919774964452;0,497196930810922
2,09598258882761;-0,345271598142097
-0,0977079495787621;-0,0249322514252633
1,07587351463735;-0,211503304462649
-1,82272248528898;0,531015467198496
-0,124847082421184;-0,0475744258070042
1,27184612303972;-0,312618930532191
-2,06275724992156;0,350446488625291
1,6009319126606;-0,551019412858731
1,92324361763895;-0,449292956593075
-3,53019568882883;-0,607510923803689
0,952345693483949;-0,0958463746449044
-0,0648308657109737;-0,0187504455145049
0,874618927016854;-0,0511221269726765
-3,91019327007234;-0,0390705147095381
-0,209404094144702;-0,0726087396502227
-0,637370536103845;-0,0687290793974357
-3,74255501106381;-0,338840196071834
-3,65050920471549;-0,4675592429339
2,88914310187101;0,73961840729406
2,18200665339828;-0,233052197468753
-0,76600375212729;-0,000207108111178479
-2,87685906141996;-0,641255464779792
2,3530549928546;0,00497797194354353
-1,66251191310585;0,551306495725325
-0,386407557874918;-0,0918878090089217
3,86264741979539;0,120818604875857
3,65471187233925;0,452518519670134
2,98841383308172;0,88383485310526
3,95985099114478;-0,0687079304516231
3,93847606144845;-0,0177309861252993
1,60441074706614;-0,496891034912742
0,563092274591327;0,0748696988261538
0,866101326420903;-0,0516471246165056
1,31493313796818;-0,350930932896023
0,396805096417665;0,0938532434028243
-2,65500725246966;-0,454694290709589
-1,4113118685782;0,438871016151546
-2,80777601152658;-0,655614196741671
0,145309014245868;0,0433233044793284
3,88692441955209;0,0684897114925753
-0,844941344112158;0,0367016522174852
-1,03859967365861;0,161503158987945
-1,3507570233196;0,390571795460678
-2,23655975237489;0,158112768289519
3,53987828828394;0,598998085031593
-1,73830978013575;0,474802649850895
-0,440591331571341;-0,100235735700763
1,7208520937711;-0,474193249444124
2,4852055311203;0,199819609255088
2,58055894076824;0,329524949296195
1,29142319411039;-0,329873146235524
-3,24497546628118;-0,942649187653978
2,97024273127317;0,850227346838546
-1,47119289077818;0,473748628064069
-2,72766019776464;-0,560286185373027
-3,83649347908795;-0,153970178110639
-2,54284118115902;-0,263776370669994
-3,0007683839649;-0,868380887744474
1,93755761161447;-0,4777458866266
1,7311391197145;-0,470743191280917
2,40099582448602;0,0679606701926593
-1,46194880455732;0,455782809105352
-3,44567159935832;-0,815982415172517
3,97041398100555;-0,0862296876455838
-0,45570263825357;-0,0857263487731626
1,77959036640823;-0,528450269531841
-0,630962742492557;-0,0543750783219705
2,10391331836581;-0,30378413416282
-2,78501403704286;-0,608522594154318
-1,74695746600628;0,513541124349361
1,68511909991503;-0,541184483625584
1,12615402415395;-0,220933821612419
3,97709475085139;-0,100536976049911
0,0838965754956007;0,0242379159976523
3,25420787371695;0,911155339848831
-0,548620004206896;-0,0839565116775827
1,11590478010476;-0,223669945871893
1,66151192598045;-0,484363420805685
-0,174324087798595;-0,0622885091681144
2,37701943702996;0,0241597323975674
-3,62447789125144;-0,528365110823056
-3,46640040352941;-0,769103537820327
2,20528161898255;-0,210502386372842
-3,46314473822713;-0,80145206628464
0,680055525153875;0,0432494450171513
3,31203519366682;0,851558291163361
-2,35163627378643;-0,00177307745520591
0,921014275401831;-0,0852144934262793
-2,99705171026289;-0,766739373253182
1,94857617281377;-0,395649550398541
-1,80729942210019;0,543262910397041
2,72903910838068;0,585080855452915
-3,75508058816195;-0,303981449774858
-3,06632960774004;-0,876208404315366
-3,89161253906786;-0,0668910501340872
1,29008919000626;-0,322793966191943
0,147836972028017;0,0370153180152014
3,63896551914513;0,51400697900113
2,50645191408694;0,202251350900149
0,601299358531833;0,086228960478005
-0,351882632821798;-0,0835974622954098
3,86890380643308;0,103476544473713
-2,43251491710544;-0,117936953817743
-3,06779148988426;-0,77750274615466
0,188714887946844;0,0495035594122509
-3,22306660190225;-0,873175153806131
1,36068903468549;-0,434419451207595
-0,391136886551976;-0,103996421786814
0,0935544148087502;0,0263091752727393
0,243344601243734;0,0557494379225903
-2,82362075708807;-0,685132483585509
-3,17731341347098;-0,884227494166477
1,37617199495435;-0,365131491543648
-3,90017569251359;-0,0470402794106138
3,98882970027626;-0,111554545302188
-0,546271026134491;-0,0773826829642565
-2,89351983740926;-0,718762978033872
3,05879149027169;0,886383575206749
2,03520707041025;-0,386572176907727
-1,62703805603087;0,571811171694731
0,134844586253166;0,0509807270071585
-3,4935761410743;-0,685845640118654
-2,14307704567909;0,247777969497802
1,23714501224458;-0,335646159007885
0,763118540868163;0,00202417964818786
1,81404215469956;-0,489952142678861
-0,616814466193318;-0,0803764406962743
1,69464247487485;-0,468128605775437
0,0223342012614012;0,0144452350874134
-1,29254511557519;0,372643732207054
-0,746882759034634;-0,0114371918516505
1,5958225466311;-0,55977142503793
-3,84416155517101;-0,142744330308373
-3,03287321142852;-0,813345312295182
1,88970831595361;-0,429866784687574
-2,18542739003897;0,237976471577999
-0,85522804223001;0,0298452110630508
-2,15706744417548;0,244771246996792
3,75541965290904;0,352443282101794
3,73908480070531;0,364877376972832
-1,73654817417264;0,473481015161941
-1,11665836162865;0,203153572240606
-2,66845918633044;-0,429763125675491
-1,51786278747022;0,447439037501447
-2,08254224620759;0,32381532350654
2,12818821892142;-0,287925662274225
-2,96670230664313;-0,865174679444347
0,377400331199169;0,0988068185523022
-1,92539341561496;0,490665987179377
1,80781950429082;-0,517909130315312
1,77184231206775;-0,520215998519347
2,34707932919264;-0,00902698396496221
-2,28023290447891;0,103002735750005
-3,72791598364711;-0,338388722342559
3,15499342978001;0,801171140143996
-3,73647957853973;-0,32663463110248
-0,0513378102332354;-0,020792616933555
-0,483556289225817;-0,0915894243701453
2,72204112261534;0,467367414002481
-2,80113968625665;-0,667341868509081
-2,65075715258718;-0,402390203590482
-1,63653790391982;0,516568857351038
3,4784159231931;0,734832989916523
0,247869761660695;0,07832744307069
-2,18300389125943;0,213665956116949
-2,05894758738577;0,380244320787196
1,75539118796587;-0,526602053893425
3,06038595736027;0,854287511326526
1,83846005238593;-0,465255415939607
-2,88469780795276;-0,765858567859025
-2,72596411034465;-0,571977688816098
-1,77538575232029;0,54565120014527
0,0835455376654863;0,0228799725768257
-0,457519063726068;-0,0993666683083739
2,86191393435001;0,683485107764566
0,246805178001523;0,0755910825662432
-0,497123094275594;-0,0883500178457062
1,7975268624723;-0,480677400603009
3,62989777140319;0,510370875135411
-2,99952164664865;-0,741945556014934
-3,13499554991722;-0,859407664427827
3,74945107288659;0,360021040550519
-0,839977599680424;0,024785251928632
-3,01351719163358;-0,816543779311308
-1,51403133571148;0,498771251605731
3,87591640464962;0,0990764349918152
-2,71622746251523;-0,484368413196781
2,18036348931491;-0,213902376528466
1,18813707306981;-0,288288937454015
-3,57985394634306;-0,644777392398713
0,430051658302546;0,100797958794189
1,26713070832193;-0,301765144053304
1,50125951878726;-0,448230574136165
-0,804949074983597;0,0132796241220882
-1,23356106691062;0,306185961444809
2,70570169016719;0,466608652138845
-0,799318592995405;0,00787999946607822
0,296647334471345;0,0788055419597413
-2,20642436482012;0,212781414999169
-3,63811175897717;-0,535166671783097
1,74873782135546;-0,538147854100174
-3,01079597137868;-0,870300957383559
0,437804078683257;0,0958636674574928
3,89664487726986;0,0551846380721527
1,88078598119318;-0,522065157729118
-1,04976163245738;0,198627774992636
-2,01508159190416;0,404473253144991
-0,718795035034418;-0,035102976432275
-2,37330522574484;-0,0292680803862004
-1,71061276085675;0,545957189427571
3,47715730406344;0,741747670237975
1,18569844961166;-0,283271821542502
2,37125908583403;0,0141978635849341
-2,97332985140383;-0,853216403689124
0,255820842459798;0,0676022886855929
-2,72978919185698;-0,569483910415439
-1,03975446149707;0,151003627775104
3,14581537805498;0,840501795682932
2,2608108818531;-0,144382457813342
-3,59868361055851;-0,557350552781236
0,159944832324982;0,0463743134275836
1,48569966852665;-0,479506236214642
-2,10057077370584;0,298676109221012
-3,64444718882442;-0,481145055626205
3,45566525682807;0,739697432661736
-3,1506669446826;-0,948022052704501
1,67412972822785;-0,510473269181883
-2,96675948612392;-0,720595059675104
1,70687278918922;-0,491454225639217
-0,724847055971622;-0,0194852310390259
1,59937109239399;-0,511726437470733
1,28770219162107;-0,3588765034102
-3,78453842364252;-0,255316190040069
0,216507606208324;0,0626009165928545
-3,43435161933303;-0,702535691600291
0,496604235842824;0,0824304777842109
-3,52302871271968;-0,657841583140872
3,55587726272643;0,609969587716371
-2,06340874545276;0,337332957120693
-0,639962036162615;-0,0655832501250044
3,66751726344228;0,506956123908058
1,4978447444737;-0,505058236549952
-2,26414325088263;0,129002909810866
3,00297372415662;0,736541725895918
0,268273118883371;0,07029156380783
-0,631730455905199;-0,0701982150259096
-1,49968298524618;0,498879133544282
-0,527551276609302;-0,0849532065948384
-0,951776225119829;0,0860428553429465
-3,13320051692426;-0,937644307348651
-3,2929237280041;-0,927467251977525
-2,12152842432261;0,287986738037847
0,335073709487915;0,100547088179556
2,14230638556182;-0,261885168147961
-3,48370815068483;-0,755288926786031
0,778397710993886;0,00300940035956649
-2,4683714043349;-0,158941917737867
-2,72547435201705;-0,547833581175928
-3,01761582680047;-0,765297509929489
-2,90683995373547;-0,691835604881905
-0,321302343159914;-0,086373677587508
-1,72235209867358;0,537069827581248
-0,76005152054131;-0,0161150360341236
3,18384485319257;0,938381935275392
0,613923342898488;0,063842073227486
0,238668277859688;0,0559978722796026
-3,39605276472867;-0,793076849531642
-1,7892266176641;0,499892525684785
-3,82509715855122;-0,184232062086771
2,87101233191788;0,752925263145101
-2,49927060678601;-0,21496524291875
-1,42694165185094;0,466302788365088
0,605633029714227;0,0669907236490598
-2,60191787220538;-0,401403365049028
2,59365117549896;0,368562917452494
-3,58269366808236;-0,554473424398457
-2,25363307073712;0,129123607202265
0,123463472351432;0,03360771568981
3,8672046661377;0,108192776521592
2,52495374530554;0,259323788569476
-1,78964862786233;0,515501321943145
2,62744365260005;0,416441566333478
-3,75927134603262;-0,285815429266472
-1,80890287645161;0,479174032930876
1,57612089812756;-0,546704169886427
3,6021127756685;0,61535266841274
2,33700360916555;-0,028213425286913
-3,98166652955115;0,109503577514652
-3,19116964936256;-0,820632190075824
3,38493151776493;0,854932822874449
1,4114775005728;-0,442529451779744
3,14665234275162;0,850487023161212
-1,36143572628498;0,370946479059941
1,36730627529323;-0,436474753805719
2,36156406067312;0,0135947760987992
-1,25777008198202;0,357293687690017
3,57902295142412;0,640784750949667
0,342255897819996;0,0991283907871568
-3,16388062760234;-0,872408602556157
1,72410605102777;-0,512865908075639
2,48967327363789;0,203321861548191
-0,662905687466264;-0,0525958813253381
2,91178891807795;0,69260384242247
-0,631094444543123;-0,0688521743111013
-0,764839101582766;-0,0126994697109635
-1,33202591538429;0,396845392545306
-2,45031006634235;-0,152248947164399
3,35981541499496;0,832398481585768
2,1126889642328;-0,29568156237836
-1,65461842529476;0,550136618463897
2,16234794259071;-0,24985355107776
0,273953469470143;0,0930866369139249
0,9864462018013;-0,131181339829786
0,763961244374514;0,0189150466493883
-3,1134889498353;-0,886008425118186
-3,31939711980522;-0,891233948002981
-3,71475640870631;-0,407642571545313
3,70622939430177;0,406006642011705
1,92363377474248;-0,49988213143982
1,70276415161788;-0,552896371817622
-1,74012790061533;0,473250870170461
3,09819963946939;0,858951100926796
2,5428453553468;0,280758520023994
3,62184171751142;0,557231364298666
-1,6252380143851;0,507580365961497
1,37944691441953;-0,414393443084463
3,75100122392178;0,318883094532445
1,68942397274077;-0,495956637515496
-0,39323921687901;-0,082240956042623
1,43067230470479;-0,404095158362723
1,87376100942492;-0,512318495913182
